Unnamed: 0,Close_NVDA,Open_NVDA,Lag_Close_1,Lag_Close_3,EMA10_,MA10_,MA50_,GDP,Interest_Rate,^GSPC_Close,^IXIC_Close,AMD_Close,INTC_Close,Lag_Close_diff_1,Lag_Close_diff_2,Lag_Close_diff_3
2019-12-19,0.006782663056045364,0.005334349044309496,0.006782663056045364,0.006782663056045364,0.0024592226574846054,0.003066016510214341,0.00019467148383797012,0.21164037811444958,0.2840909090909091,0.25123354418973887,0.15222085248025752,0.023860558338046012,0.7880193273884173,0.006782663056045364,0.006782663056045364,0.006782663056045364
2019-12-20,0.007461625225256452,0.006586534815572538,0.006782663056045364,0.006782663056045364,0.0025868179657487014,0.003066016510214341,0.00019467148383797012,0.21164037811444958,0.2840909090909091,0.25534732249877645,0.1550556461952104,0.03150519637880589,0.8079870894276415,0.006782663056045364,0.006782663056045364,0.006782663056045364
2019-12-21,0.007366118690471206,0.00700046701118303,0.007461625225256452,0.006782663056045364,0.002673265872646581,0.003066016510214341,0.00019467148383797012,0.21164037811444958,0.2840909090909091,0.2560714681298616,0.15660977273970944,0.03909190810987334,0.8136345030814567,0.007461625225256452,0.006782663056045364,0.006782663056045364
2019-12-22,0.007366118690471206,0.00700046701118303,0.007366118690471206,0.006782663056045364,0.002673265872646581,0.003066016510214341,0.00019467148383797012,0.21164037811444958,0.2840909090909091,0.2560714681298616,0.15660977273970944,0.03909190810987334,0.8136345030814567,0.007366118690471206,0.007461625225256452,0.006782663056045364
2019-12-23,0.007366118690471206,0.00700046701118303,0.007366118690471206,0.007461625225256452,0.002673265872646581,0.003066016510214341,0.00019467148383797012,0.21164037811444958,0.2840909090909091,0.2560714681298616,0.15660977273970944,0.03909190810987334,0.8136345030814567,0.007366118690471206,0.007366118690471206,0.007461625225256452
2019-12-24,0.00733138843926584,0.006598658283573734,0.007366118690471206,0.007366118690471206,0.0027374692271551343,0.003066016510214341,0.00019467148383797012,0.21164037811444958,0.2840909090909091,0.25590792071353063,0.1571528037874711,0.04534662401181183,0.8172650052704065,0.007366118690471206,0.007366118690471206,0.007366118690471206
2019-12-25,0.007430369323995233,0.006695646027583345,0.00733138843926584,0.007366118690471206,0.002808600422973033,0.003066016510214341,0.00019467148383797012,0.21164037811444958,0.2840909090909091,0.2601982364506574,0.16237391197571616,0.04586785033697338,0.8255344653807388,0.00733138843926584,0.007366118690471206,0.007366118690471206
2019-12-26,0.007430369323995233,0.006695646027583345,0.007430369323995233,0.007366118690471206,0.002808600422973033,0.003066016510214341,0.00019467148383797012,0.21164037811444958,0.2840909090909091,0.2601982364506574,0.16237391197571616,0.04586785033697338,0.8255344653807388,0.007430369323995233,0.00733138843926584,0.007366118690471206
2019-12-27,0.007027507021366466,0.006875767067428984,0.007430369323995233,0.00733138843926584,0.0027910899792343916,0.003066016510214341,0.00019467148383797012,0.21164037811444958,0.2840909090909091,0.2602268144765254,0.16118941037376355,0.043261718711165686,0.8307785582937732,0.007430369323995233,0.007430369323995233,0.00733138843926584
2019-12-28,0.006237412022769055,0.006215903551449707,0.007027507021366466,0.007430369323995233,0.0026282830875527657,0.003066016510214341,0.00019467148383797012,0.21164037811444958,0.2840909090909091,0.25536550851523787,0.15663529952677158,0.03943939969078575,0.8215005655107677,0.007027507021366466,0.007430369323995233,0.007430369323995233
2019-12-29,0.006237412022769055,0.006215903551449707,0.006237412022769055,0.007430369323995233,0.0026282830875527657,0.003066016510214341,0.00019467148383797012,0.21164037811444958,0.2840909090909091,0.25536550851523787,0.15663529952677158,0.03943939969078575,0.8215005655107677,0.006237412022769055,0.007027507021366466,0.007430369323995233
2019-12-30,0.006237412022769055,0.006215903551449707,0.006237412022769055,0.007027507021366466,0.0026282830875527657,0.003066016510214341,0.00019467148383797012,0.21164037811444958,0.2840909090909091,0.25536550851523787,0.15663529952677158,0.03943939969078575,0.8215005655107677,0.006237412022769055,0.006237412022769055,0.007027507021366466
2019-12-31,0.006754881504728312,0.005334349044309496,0.006237412022769055,0.006237412022769055,0.002592323924572426,0.003066016510214341,0.00019467148383797012,0.21164037811444958,0.2840909090909091,0.2578286048423216,0.15863401761260287,0.04140847446446111,0.82613952343215,0.006237412022769055,0.006237412022769055,0.006237412022769055
2020-01-01,0.007555392929040096,0.006693915047410966,0.006754881504728312,0.006237412022769055,0.0027133404836116037,0.003066016510214341,0.00019467148383797012,0.18986373175612625,0.2840909090909091,0.2648545536898097,0.1676168793092041,0.060172577985448394,0.8461072854713743,0.006754881504728312,0.006237412022769055,0.006237412022769055
2020-01-02,0.007555392929040096,0.006693915047410966,0.007555392929040096,0.006237412022769055,0.0027133404836116037,0.003066016510214341,0.00019467148383797012,0.18986373175612625,0.2840909090909091,0.2648545536898097,0.1676168793092041,0.060172577985448394,0.8461072854713743,0.007555392929040096,0.006754881504728312,0.006237412022769055
2020-01-03,0.006888589328604033,0.0060617604277788464,0.007555392929040096,0.006754881504728312,0.0026870436467323136,0.003066016510214341,0.00019467148383797012,0.18986373175612625,0.2840909090909091,0.2588849779448611,0.16225221962015268,0.05727688108842072,0.8311818790345538,0.007555392929040096,0.007555392929040096,0.006754881504728312
2020-01-04,0.00706049844157023,0.005580283668075552,0.006888589328604033,0.007555392929040096,0.002697834412918175,0.003094524303926746,0.00019467148383797012,0.18986373175612625,0.2840909090909091,0.2618515798008739,0.1660604788267772,0.05606069369384853,0.8277531141562349,0.006888589328604033,0.007555392929040096,0.007555392929040096
2020-01-05,0.00706049844157023,0.005580283668075552,0.00706049844157023,0.007555392929040096,0.002697834412918175,0.003094524303926746,0.00019467148383797012,0.18986373175612625,0.2840909090909091,0.2618515798008739,0.1660604788267772,0.05606069369384853,0.8277531141562349,0.00706049844157023,0.006888589328604033,0.007555392929040096
2020-01-06,0.00706049844157023,0.005580283668075552,0.00706049844157023,0.006888589328604033,0.002697834412918175,0.003094524303926746,0.00019467148383797012,0.18986373175612625,0.2840909090909091,0.2618515798008739,0.1660604788267772,0.05606069369384853,0.8277531141562349,0.00706049844157023,0.00706049844157023,0.006888589328604033
2020-01-07,0.007558867278984249,0.006598658283573734,0.00706049844157023,0.00706049844157023,0.0028003201708871883,0.0031045019977421137,0.00019467148383797012,0.18986373175612625,0.2840909090909091,0.259489678833682,0.1658434277839126,0.05524990209746705,0.8075836917466204,0.00706049844157023,0.00706049844157023,0.00706049844157023
2020-01-08,0.007637008688166809,0.006868839843342196,0.007558867278984249,0.00706049844157023,0.0028988570335215375,0.0031322971475876704,0.00019467148383797012,0.18986373175612625,0.2840909090909091,0.26360871651333384,0.17039981256883252,0.052817527308322565,0.8083904871086627,0.007558867278984249,0.00706049844157023,0.00706049844157023
2020-01-09,0.008095437405488744,0.007577200534723556,0.007637008688166809,0.00706049844157023,0.003065629226173157,0.0032106937502166324,0.00019467148383797012,0.18986373175612625,0.2840909090909091,0.2692278787703668,0.17597242754903675,0.05941971269875934,0.8150463564949104,0.007637008688166809,0.007558867278984249,0.00706049844157023
2020-01-10,0.00832117741420555,0.008179911974438875,0.008095437405488744,0.007558867278984249,0.003244501839507169,0.003302096698135179,0.00019467148383797012,0.18986373175612625,0.2840909090909091,0.266801154476206,0.17412694353841474,0.05478657998958386,0.8077853521170106,0.008095437405488744,0.007637008688166809,0.007558867278984249
2020-01-11,0.00965131688925161,0.008237067354100118,0.00832117741420555,0.007637008688166809,0.003640821250642745,0.0035713173746625346,0.00019467148383797012,0.18986373175612625,0.2840909090909091,0.27271357416941866,0.18126791551337673,0.058145598994494674,0.8208955074593562,0.00832117741420555,0.008095437405488744,0.007637008688166809
2020-01-12,0.00965131688925161,0.008237067354100118,0.00965131688925161,0.008095437405488744,0.003640821250642745,0.0035713173746625346,0.00019467148383797012,0.18986373175612625,0.2840909090909091,0.27271357416941866,0.18126791551337673,0.058145598994494674,0.8208955074593562,0.00965131688925161,0.00832117741420555,0.008095437405488744
